"video_id","name","attribute_type"
"facebook10154944144584205","Plant","Rekognition Labels"
"facebook1386460418125111","Plant","Rekognition Labels"
"facebook10154875776849205","Police Car","Rekognition Labels"
"facebook10155965696925891","Rock","Rekognition Labels"
"facebook10153552924729205","Sink","Rekognition Labels"
"facebook10154875776849205","Vase","Rekognition Labels"
"facebook10153552924729205","Vase","Rekognition Labels"
"facebook10154875697474205","Vase","Rekognition Labels"
"facebook10153913263439205","Word","Rekognition Labels"
"facebook10155254306404205","Word","Rekognition Labels"
"facebook10154912630909205","Word","Rekognition Labels"
"facebook10154578321629205","Word","Rekognition Labels"
"facebook10154795623289205","Bench","Rekognition Labels"
"facebook10154990092349205","Bench","Rekognition Labels"
"facebook10153929545604205","Bench","Rekognition Labels"
"facebook1386460418125111","Braid","Rekognition Labels"
"facebook10155017669219205","Cell Phone","Rekognition Labels"
"facebook10154581247679205","Diagram","Rekognition Labels"
"facebook10154870267304205","Harbor","Rekognition Labels"
"facebook10154684443609205","LED","Rekognition Labels"
"facebook10155095401364205","LED","Rekognition Labels"
"facebook10154944144584205","License","Rekognition Labels"
"facebook10154699846294205","Night Life","Rekognition Labels"
"facebook10154578321629205","Performer","Rekognition Labels"
"facebook10153552898479205","Plant","Rekognition Labels"
"facebook10153761244924205","Plaque","Rekognition Labels"
"facebook10155156653569205","Shaking Hands","Rekognition Labels"
"facebook10155147853909205","Vase","Rekognition Labels"
"facebook10155156653569205","Vase","Rekognition Labels"
"facebook10154219205499205","Word","Rekognition Labels"
"facebook10154728060939205","Word","Rekognition Labels"
"facebook10154618928554205","Trademark","Rekognition Labels"
"facebook10154840630879205","Trademark","Rekognition Labels"
"facebook10155008400254205","Trademark","Rekognition Labels"
"facebook10155095401364205","Trademark","Rekognition Labels"
"facebook10154155444164205","Trademark","Rekognition Labels"
"facebook10154699846294205","Afro Hairstyle","Rekognition Labels"
"facebook10153570223929205","Canopy","Rekognition Labels"
"facebook10155965696925891","Cave","Rekognition Labels"
"facebook10155147853909205","Indoors","Rekognition Labels"
"facebook10153752552479205","Indoors","Rekognition Labels"
"facebook10153734907314205","Indoors","Rekognition Labels"
"facebook10154678475584205","Label","Rekognition Labels"
"facebook10153752516194205","Offroad","Rekognition Labels"
"facebook10155254306404205","Paper","Rekognition Labels"
"facebook10153752474144205","Paper","Rekognition Labels"
"facebook10153913263439205","Screen","Rekognition Labels"
"facebook10154507958999205","Screen","Rekognition Labels"
"facebook10153761244924205","Screen","Rekognition Labels"
"facebook10153552898479205","Suit","Rekognition Labels"
"facebook10155121139949205","Trademark","Rekognition Labels"
"facebook10153929545604205","Trademark","Rekognition Labels"
"facebook10154875697474205","Trademark","Rekognition Labels"
"facebook10155510542154205","Trademark","Rekognition Labels"
"facebook10153752516194205","Afro Hairstyle","Rekognition Labels"
"facebook10153755247184205","Canopy","Rekognition Labels"
"facebook10155170074369205","Cave","Rekognition Labels"
"facebook10153686408054205","Paper","Rekognition Labels"
"facebook10155071525564205","Paper","Rekognition Labels"
"facebook10154684443609205","Screen","Rekognition Labels"
"facebook10153507031804205","Screen","Rekognition Labels"
"facebook10153528453574205","Screen","Rekognition Labels"
"facebook10154875697474205","Screen","Rekognition Labels"
"facebook10155071525564205","Suit","Rekognition Labels"
"facebook10154047997774205","Trademark","Rekognition Labels"
"facebook10154407910979205","Trademark","Rekognition Labels"
"facebook10154990092349205","Trademark","Rekognition Labels"
"facebook10154556967779205","Trademark","Rekognition Labels"
"facebook10155131927994205","Trademark","Rekognition Labels"
"facebook10154946550999205","Vigil","Rekognition Labels"
"facebook10155103334964205","Afro Hairstyle","Rekognition Labels"
"facebook10154946550999205","Afro Hairstyle","Rekognition Labels"
"facebook10155071525564205","American Flag","Rekognition Labels"
"facebook10154728060939205","American Flag","Rekognition Labels"
"facebook10153684085649205","Bikini","Rekognition Labels"
"facebook10153684085649205","Canopy","Rekognition Labels"
"facebook10155246037139205","Dog","Rekognition Labels"
"facebook10154507958999205","Domino","Rekognition Labels"
"facebook10154678475584205","Headband","Rekognition Labels"
"facebook10155254306404205","Light Fixture","Rekognition Labels"
"facebook10154955635619205","Paper","Rekognition Labels"
"facebook10154935736199205","Paper","Rekognition Labels"
"facebook10155330738704205","Paper","Rekognition Labels"
"facebook10154699846294205","Paper","Rekognition Labels"
"facebook10154512789279205","Party","Rekognition Labels"
"facebook10154405732959205","Screen","Rekognition Labels"
"facebook10153552898479205","Screen","Rekognition Labels"
"facebook10153567230034205","Screen","Rekognition Labels"
"facebook10153552893334205","Suit","Rekognition Labels"
"facebook10153507031804205","Suit","Rekognition Labels"
"facebook10154990092349205","Suit","Rekognition Labels"
"facebook10154836912159205","Suit","Rekognition Labels"
"facebook10154475706859205","Suit","Rekognition Labels"
"facebook10154618928554205","Suit","Rekognition Labels"
"facebook10155254306404205","Suit","Rekognition Labels"
"facebook10154993337014205","Trademark","Rekognition Labels"
"facebook10154795623289205","Trademark","Rekognition Labels"
"facebook10154912630909205","Trademark","Rekognition Labels"
"facebook10154058667789205","Trademark","Rekognition Labels"
"facebook10154495684584205","Trademark","Rekognition Labels"
"facebook10155965696925891","Trademark","Rekognition Labels"
"facebook10154138769114205","Trademark","Rekognition Labels"
"facebook10154678475584205","Architecture","Rekognition Labels"
"facebook1386460418125111","Dog","Rekognition Labels"
"facebook10154198505464205","Indoors","Rekognition Labels"
"facebook10154990092349205","Indoors","Rekognition Labels"
"facebook10153515981989205","Indoors","Rekognition Labels"
"facebook10154768807754205","Label","Rekognition Labels"
"facebook10154870267304205","Lathe","Rekognition Labels"
"facebook10154578321629205","Paper","Rekognition Labels"
"facebook10154507869099205","Paper","Rekognition Labels"
"facebook10154875776849205","Paper","Rekognition Labels"
"facebook10154859927574205","Paper","Rekognition Labels"
"facebook10155068335464205","Paper","Rekognition Labels"
"facebook10153684085649205","Screen","Rekognition Labels"
"facebook10155071157144205","Screen","Rekognition Labels"
"facebook10155170074369205","Screen","Rekognition Labels"
"facebook1386460418125111","Screen","Rekognition Labels"
"facebook10153755247184205","Screen","Rekognition Labels"
"facebook10153552924729205","Suit","Rekognition Labels"
"facebook10154410776394205","Suit","Rekognition Labels"
"facebook10154495684584205","Suit","Rekognition Labels"
"facebook10154875776849205","Suit","Rekognition Labels"
"facebook10154893718034205","Trademark","Rekognition Labels"
"facebook10155167824359205","Trademark","Rekognition Labels"
"facebook10155113408869205","Trademark","Rekognition Labels"
"facebook1386460418125111","Dairy","Rekognition Labels"
"facebook10154747079194205","Indoors","Rekognition Labels"
"facebook10154138769114205","Indoors","Rekognition Labels"
"facebook10153929545604205","Paper","Rekognition Labels"
"facebook10153752552479205","Screen","Rekognition Labels"
"facebook10154507869099205","Screen","Rekognition Labels"
"facebook10154728060939205","Screen","Rekognition Labels"
"facebook10153761244924205","Suit","Rekognition Labels"
"facebook10154955635619205","Suit","Rekognition Labels"
"facebook10154728060939205","Suit","Rekognition Labels"
"facebook10154138769114205","Suit","Rekognition Labels"
"facebook10154448823304205","Suit","Rekognition Labels"
"facebook10155008400254205","Suit","Rekognition Labels"
"facebook10155315487584205","Suit","Rekognition Labels"
"facebook10154746856159205","Suit","Rekognition Labels"
"facebook10153567230034205","Suit","Rekognition Labels"
"facebook10154219205499205","Trademark","Rekognition Labels"
"facebook10155068335464205","Trademark","Rekognition Labels"
"facebook10154475706859205","Trademark","Rekognition Labels"
"facebook10153507031804205","Coat","Rekognition Labels"
"facebook10155147853909205","Hand","Rekognition Labels"
"facebook10153821725409205","Hand","Rekognition Labels"
"facebook10155008400254205","Hand","Rekognition Labels"
"facebook1386460418125111","Juice","Rekognition Labels"
"facebook10154618928554205","Military","Rekognition Labels"
"facebook10153752516194205","Park Bench","Rekognition Labels"
"facebook10154495684584205","Phone","Rekognition Labels"
"facebook10154728060939205","Ring","Rekognition Labels"
"facebook10154875697474205","Team","Rekognition Labels"
"facebook10154859927574205","X-Ray","Rekognition Labels"
"facebook10154747079194205","X-Ray","Rekognition Labels"
"facebook10153929545604205","Coat","Rekognition Labels"
"facebook10154618928554205","Coat","Rekognition Labels"
"facebook10155333763299205","Coat","Rekognition Labels"
"facebook10153507031804205","Hand","Rekognition Labels"
"facebook10154581247679205","Hand","Rekognition Labels"
"facebook10155103334964205","Military","Rekognition Labels"
"facebook10154475706859205","Military","Rekognition Labels"
"facebook10155065918454205","Tow Truck","Rekognition Labels"
"facebook10153752552479205","X-Ray","Rekognition Labels"
"facebook10154795623289205","X-Ray","Rekognition Labels"
"facebook10154875776849205","Army","Rekognition Labels"
"facebook10154155444164205","Art","Rekognition Labels"
"facebook10154747079194205","Art","Rekognition Labels"
"facebook10154248538534205","Bling","Rekognition Labels"
"facebook10154795623289205","Coat","Rekognition Labels"
"facebook10154859927574205","Coat","Rekognition Labels"
"facebook10155017669219205","Coat","Rekognition Labels"
"facebook10155510542154205","Coat","Rekognition Labels"
"facebook10154696325399205","Coat","Rekognition Labels"
"facebook10154787494344205","Drinking","Rekognition Labels"
"facebook10155068335464205","Hand","Rekognition Labels"
"facebook10154787494344205","Hand","Rekognition Labels"
"facebook10155113408869205","Hand","Rekognition Labels"
"facebook10154684443609205","Hand","Rekognition Labels"
"facebook10154706413024205","Hand","Rekognition Labels"
"facebook10154678475584205","Hand","Rekognition Labels"
"facebook10155071525564205","Hand","Rekognition Labels"
"facebook10154986308819205","Hand","Rekognition Labels"
"facebook10154699846294205","Hand","Rekognition Labels"
"facebook10155113408869205","Id Cards","Rekognition Labels"
"facebook10155068335464205","Limo","Rekognition Labels"
"facebook10154955635619205","Limo","Rekognition Labels"
"facebook10154684443609205","Military","Rekognition Labels"
"facebook10154684443609205","Modern Art","Rekognition Labels"
"facebook10154405732959205","Modern Art","Rekognition Labels"
"facebook10154684443609205","Team","Rekognition Labels"
"facebook10155330738704205","Terminal","Rekognition Labels"
"facebook10154495684584205","Tow Truck","Rekognition Labels"
"facebook10154787494344205","X-Ray","Rekognition Labels"
"facebook10154556967779205","Ancient Egypt","Rekognition Labels"
"facebook10153761244924205","Army","Rekognition Labels"
"facebook10154448823304205","Bling","Rekognition Labels"
"facebook337999886677455","Canoe","Rekognition Labels"
"facebook10154138769114205","Coat","Rekognition Labels"
"facebook10155167824359205","Coat","Rekognition Labels"
"facebook10155150397374205","Coat","Rekognition Labels"
"facebook10154494316084205","Coat","Rekognition Labels"
"facebook10154986308819205","Flower Bouquet","Rekognition Labels"
"facebook10154672059924205","Hand","Rekognition Labels"
"facebook10155315487584205","Hand","Rekognition Labels"
"facebook10154990092349205","Hand","Rekognition Labels"
"facebook10155065918454205","Military","Rekognition Labels"
"facebook10155156653569205","Military","Rekognition Labels"
"facebook10154138769114205","Modern Art","Rekognition Labels"
"facebook10155170074369205","Space","Rekognition Labels"
"facebook10154836912159205","Tattoo","Rekognition Labels"
"facebook10154875776849205","Team","Rekognition Labels"
"facebook10155011149294205","Team","Rekognition Labels"
"facebook10153752516194205","Tow Truck","Rekognition Labels"
"facebook10155131927994205","X-Ray","Rekognition Labels"
"facebook10154986308819205","X-Ray","Rekognition Labels"
"facebook10155254306404205","X-Ray","Rekognition Labels"
